# 1:time 2:hplus 3:hcross
1.2768569092e-01 4.6500537543e-02 -2.4910515909e-01
1.2769498239e-01 4.0588986053e-02 -2.4794271630e-01
1.2770428045e-01 3.4848889016e-02 -2.4671644036e-01
1.2771355556e-01 2.9216729901e-02 -2.4543609105e-01
1.2772282157e-01 2.3698101386e-02 -2.4409548868e-01
1.2773209077e-01 1.8302634870e-02 -2.4269164799e-01
1.2774140331e-01 1.3069073793e-02 -2.4122251693e-01
1.2775069831e-01 7.9973192053e-03 -2.3964270858e-01
1.2775997033e-01 3.0968648342e-03 -2.3794905911e-01
1.2776926398e-01 -1.6368289630e-03 -2.3617005184e-01
1.2777854334e-01 -6.2118088943e-03 -2.3431935564e-01
1.2778782881e-01 -1.0566532889e-02 -2.3242324289e-01
1.2779708953e-01 -1.4705614486e-02 -2.3044366098e-01
1.2780635444e-01 -1.8633679487e-02 -2.2834546646e-01
1.2781562081e-01 -2.2395559934e-02 -2.2615531893e-01
1.2782489943e-01 -2.6018242043e-02 -2.2392267534e-01
1.2783417749e-01 -2.9473271524e-02 -2.2164008432e-01
1.2784344136e-01 -3.2706935604e-02 -2.1929572011e-01
1.2785270306e-01 -3.5715796697e-02 -2.1690016402e-01
1.2786196713e-01 -3.8529873418e-02 -2.1447787169e-01
1.2787123573e-01 -4.1148521135e-02 -2.1201330625e-01
1.2788050132e-01 -4.3563656308e-02 -2.0949008254e-01
1.2788977806e-01 -4.5748455894e-02 -2.0693550027e-01
1.2789904955e-01 -4.7707138100e-02 -2.0435355769e-01
1.2790833706e-01 -4.9443839184e-02 -2.0172915092e-01
1.2791765553e-01 -5.0947812982e-02 -1.9905231087e-01
1.2792692194e-01 -5.2246814741e-02 -1.9634177483e-01
1.2793618900e-01 -5.3349254873e-02 -1.9362313312e-01
1.2794550034e-01 -5.4257510256e-02 -1.9088795654e-01
1.2795476674e-01 -5.4998750083e-02 -1.8813424910e-01
1.2796402306e-01 -5.5586517613e-02 -1.8538583009e-01
1.2797327977e-01 -5.6000991141e-02 -1.8263179843e-01
1.2798255262e-01 -5.6245062001e-02 -1.7987404114e-01
1.2799181573e-01 -5.6337536878e-02 -1.7714668636e-01
1.2800093568e-01 -5.6243201325e-02 -1.7442509480e-01
1.2801023961e-01 -5.5943695200e-02 -1.7173429425e-01
1.2801952135e-01 -5.5442649011e-02 -1.6899297251e-01
1.2802878876e-01 -5.4780112444e-02 -1.6622924682e-01
1.2803804770e-01 -5.3993038695e-02 -1.6346791690e-01
1.2804732711e-01 -5.3069095756e-02 -1.6073211565e-01
1.2805659415e-01 -5.1984967351e-02 -1.5802550994e-01
1.2806585657e-01 -5.0752825613e-02 -1.5537821132e-01
1.2807511545e-01 -4.9407665848e-02 -1.5275359262e-01
1.2808438412e-01 -4.7972377120e-02 -1.5011900854e-01
1.2809368996e-01 -4.6452445424e-02 -1.4749871705e-01
1.2810294832e-01 -4.4841743726e-02 -1.4488548567e-01
1.2811220828e-01 -4.3138892620e-02 -1.4228289989e-01
1.2812147283e-01 -4.1350606843e-02 -1.3969614565e-01
1.2813074165e-01 -3.9495431696e-02 -1.3714656886e-01
1.2814002967e-01 -3.7576682973e-02 -1.3462799387e-01
1.2814932587e-01 -3.5610425232e-02 -1.3212396475e-01
1.2815860843e-01 -3.3607302480e-02 -1.2963733986e-01
1.2816787383e-01 -3.1548434748e-02 -1.2718496032e-01
1.2817713301e-01 -2.9419913084e-02 -1.2477665346e-01
1.2818640111e-01 -2.7221191158e-02 -1.2240392004e-01
1.2819570895e-01 -2.4945437701e-02 -1.2006138502e-01
1.2820502653e-01 -2.2584050446e-02 -1.1777383101e-01
1.2821431659e-01 -2.0131848086e-02 -1.1555438023e-01
1.2822361833e-01 -1.7621495548e-02 -1.1340284339e-01
1.2823289272e-01 -1.5064945866e-02 -1.1129999803e-01
1.2824215126e-01 -1.2456907891e-02 -1.0921186023e-01
1.2825142040e-01 -9.7848633090e-03 -1.0712895683e-01
1.2826068168e-01 -7.0358807199e-03 -1.0505743910e-01
1.2826993963e-01 -4.2388607711e-03 -1.0301503165e-01
1.2827920751e-01 -1.4107854001e-03 -1.0104634415e-01
1.2828850534e-01 1.4225113144e-03 -9.9179001504e-02
1.2829776829e-01 4.2454336210e-03 -9.7391752481e-02
1.2830704073e-01 7.0630791482e-03 -9.5707315411e-02
1.2831630357e-01 9.8888109247e-03 -9.4114194861e-02
1.2832557342e-01 1.2717675322e-02 -9.2539609353e-02
1.2833484279e-01 1.5584772058e-02 -9.0950907020e-02
1.2834413816e-01 1.8503291801e-02 -8.9400979448e-02
1.2835340484e-01 2.1483809882e-02 -8.7887970135e-02
1.2836266474e-01 2.4512264836e-02 -8.6392937258e-02
1.2837192736e-01 2.7611287500e-02 -8.4937387683e-02
1.2838118405e-01 3.0796978572e-02 -8.3499940338e-02
1.2839046998e-01 3.4038947574e-02 -8.2061162420e-02
1.2839973868e-01 3.7322562020e-02 -8.0609891024e-02
1.2840900637e-01 4.0647013934e-02 -7.9128689532e-02
1.2841826777e-01 4.4024822096e-02 -7.7637176797e-02
1.2842752260e-01 4.7435513831e-02 -7.6143442881e-02
1.2843677719e-01 5.0863853748e-02 -7.4631424366e-02
1.2844604652e-01 5.4290489760e-02 -7.3102130749e-02
1.2845530829e-01 5.7733513606e-02 -7.1527883520e-02
1.2846457518e-01 6.1182750404e-02 -6.9908502846e-02
1.2847385468e-01 6.4608720663e-02 -6.8248761107e-02
1.2848312662e-01 6.8019681963e-02 -6.6506048214e-02
1.2849242440e-01 7.1427946449e-02 -6.4666119864e-02
1.2850169451e-01 7.4869108077e-02 -6.2733498269e-02
1.2851096590e-01 7.8322485104e-02 -6.0697906683e-02
1.2852022774e-01 8.1792364988e-02 -5.8539783377e-02
1.2852955913e-01 8.5229278817e-02 -5.6295522271e-02
1.2853883106e-01 8.8645850446e-02 -5.3957752099e-02
1.2854811292e-01 9.2022572600e-02 -5.1550492443e-02
1.2855737520e-01 9.5351246475e-02 -4.9071805793e-02
1.2856663597e-01 9.8597880395e-02 -4.6523675540e-02
1.2857590893e-01 1.0178593273e-01 -4.3916570031e-02
1.2858519803e-01 1.0493695176e-01 -4.1260038569e-02
1.2859448523e-01 1.0806458701e-01 -3.8529830391e-02
1.2860378000e-01 1.1117379988e-01 -3.5731786858e-02
1.2861307051e-01 1.1425173896e-01 -3.2878636162e-02
1.2862234888e-01 1.1724778634e-01 -2.9985507192e-02
1.2863162066e-01 1.2012984891e-01 -2.7054704408e-02
1.2864088540e-01 1.2290469834e-01 -2.4090991916e-02
1.2865014525e-01 1.2557288782e-01 -2.1067098558e-02
1.2865944379e-01 1.2812682667e-01 -1.7981425050e-02
1.2866872013e-01 1.3058727459e-01 -1.4843005791e-02
1.2867804220e-01 1.3293074679e-01 -1.1675731681e-02
1.2868732377e-01 1.3516141235e-01 -8.4382835393e-03
1.2869657896e-01 1.3725417559e-01 -5.1787664708e-03
1.2870584120e-01 1.3920529191e-01 -1.9721728815e-03
1.2871510885e-01 1.4101489400e-01 1.1695080034e-03
1.2872437324e-01 1.4264183088e-01 4.2454099942e-03
1.2873363118e-01 1.4405653227e-01 7.2351258375e-03
1.2874290909e-01 1.4525059216e-01 1.0082586923e-02
1.2875217201e-01 1.4622610516e-01 1.2808103251e-02
1.2876143343e-01 1.4698997931e-01 1.5440272280e-02
1.2877070511e-01 1.4754213858e-01 1.7969830820e-02
1.2877996240e-01 1.4786136569e-01 2.0388994468e-02
1.2878921906e-01 1.4793034164e-01 2.2666209835e-02
1.2879848917e-01 1.4777223923e-01 2.4779771120e-02
1.2880776080e-01 1.4740268057e-01 2.6745976152e-02
1.2881706143e-01 1.4681054471e-01 2.8573473535e-02
1.2882633234e-01 1.4596767372e-01 3.0260920650e-02
1.2883560814e-01 1.4484932402e-01 3.1771824418e-02
1.2884489320e-01 1.4344819561e-01 3.3080174238e-02
1.2885418815e-01 1.4177994909e-01 3.4179264303e-02
1.2886345940e-01 1.3982252790e-01 3.5043950814e-02
1.2887273000e-01 1.3754528357e-01 3.5666893754e-02
1.2888199396e-01 1.3497050635e-01 3.6073410788e-02
1.2889125255e-01 1.3213890734e-01 3.6235283708e-02
1.2890053681e-01 1.2907782169e-01 3.6139810151e-02
1.2890981533e-01 1.2577966517e-01 3.5820963762e-02
1.2891908235e-01 1.2224627005e-01 3.5275246465e-02
1.2892834462e-01 1.1849208319e-01 3.4482591942e-02
1.2893760726e-01 1.1453414784e-01 3.3440669789e-02
1.2894686922e-01 1.1040081264e-01 3.2155963552e-02
1.2895615091e-01 1.0612186026e-01 3.0658592372e-02
1.2896541991e-01 1.0167419375e-01 2.8968968504e-02
1.2897469026e-01 9.7059795432e-02 2.7103735777e-02
1.2898397060e-01 9.2300684465e-02 2.5078685991e-02
1.2899324692e-01 8.7554112523e-02 2.2958198044e-02
1.2900190351e-01 8.2472656250e-02 2.0591356732e-02
1.2901126566e-01 7.7482925616e-02 1.8185176588e-02
1.2902054516e-01 7.2240137784e-02 1.5572123108e-02
1.2902983421e-01 6.6994690982e-02 1.2861342656e-02
1.2903909680e-01 6.1693620533e-02 1.0011804817e-02
1.2904836917e-01 5.6347279574e-02 7.0367319751e-03
1.2905763880e-01 5.0943003216e-02 3.9416842252e-03
1.2906694363e-01 4.5491086191e-02 7.3969391373e-04
1.2907623913e-01 4.0009600997e-02 -2.5546123605e-03
1.2908550606e-01 3.4539441661e-02 -5.9054597980e-03
1.2909476200e-01 2.9068738302e-02 -9.2904806109e-03
1.2910402937e-01 2.3606395190e-02 -1.2701955492e-02
1.2911328772e-01 1.8175905376e-02 -1.6146692530e-02
1.2912255772e-01 1.2800203574e-02 -1.9643308136e-02
1.2913182258e-01 7.4678582669e-03 -2.3234367248e-02
1.2914107888e-01 2.1758099974e-03 -2.6912787730e-02
1.2915033498e-01 -3.0814878858e-03 -3.0646089311e-02
1.2915960342e-01 -8.3028368803e-03 -3.4389164933e-02
1.2916886355e-01 -1.3476737484e-02 -3.8144410504e-02
1.2917813487e-01 -1.8623298089e-02 -4.1923786117e-02
1.2918744084e-01 -2.3777156138e-02 -4.5719492797e-02
1.2919677772e-01 -2.8903768416e-02 -4.9505483730e-02
1.2920605336e-01 -3.3997370280e-02 -5.3288031221e-02
1.2921532019e-01 -3.9040573387e-02 -5.7061084448e-02
1.2922462495e-01 -4.4005567782e-02 -6.0831929529e-02
1.2923391492e-01 -4.8898915219e-02 -6.4617519826e-02
1.2924321246e-01 -5.3714582206e-02 -6.8368468589e-02
1.2925247090e-01 -5.8454251112e-02 -7.2097334158e-02
1.2926172601e-01 -6.3102865239e-02 -7.5814539762e-02
1.2927098681e-01 -6.7675332777e-02 -7.9529344548e-02
1.2928025429e-01 -7.2171756584e-02 -8.3240982196e-02
1.2928951361e-01 -7.6583776016e-02 -8.6933538534e-02
1.2929877864e-01 -8.0892448379e-02 -9.0601071043e-02
1.2930806786e-01 -8.5084120467e-02 -9.4215487012e-02
1.2931733853e-01 -8.9176925121e-02 -9.7755886890e-02
1.2932660593e-01 -9.3170844094e-02 -1.0120295164e-01
1.2933587761e-01 -9.7063936865e-02 -1.0455201627e-01
1.2934513634e-01 -1.0086166676e-01 -1.0779412000e-01
1.2935441039e-01 -1.0454985947e-01 -1.1089643211e-01
1.2936366669e-01 -1.0813586653e-01 -1.1386612933e-01
1.2937295292e-01 -1.1159037530e-01 -1.1667596742e-01
1.2938222719e-01 -1.1491007907e-01 -1.1930259355e-01
1.2939149020e-01 -1.1808952313e-01 -1.2173661203e-01
1.2940076441e-01 -1.2112673317e-01 -1.2396523786e-01
1.2941002981e-01 -1.2402287189e-01 -1.2597737298e-01
1.2941928959e-01 -1.2677914634e-01 -1.2781262048e-01
1.2942855552e-01 -1.2938384176e-01 -1.2948460762e-01
1.2943781673e-01 -1.3185274402e-01 -1.3095564151e-01
1.2944709758e-01 -1.3421904375e-01 -1.3220629315e-01
1.2945635686e-01 -1.3652462007e-01 -1.3324549934e-01
1.2946561602e-01 -1.3876639846e-01 -1.3405581032e-01
1.2947490216e-01 -1.4091379904e-01 -1.3462218687e-01
1.2948418697e-01 -1.4296684441e-01 -1.3492847664e-01
1.2949347318e-01 -1.4492185884e-01 -1.3495265370e-01
1.2950274167e-01 -1.4678248731e-01 -1.3469069720e-01
1.2951200898e-01 -1.4854648914e-01 -1.3414564222e-01
1.2952129395e-01 -1.5020968397e-01 -1.3332538776e-01
1.2953058313e-01 -1.5176834164e-01 -1.3222522585e-01
1.2953984882e-01 -1.5322219550e-01 -1.3083126853e-01
1.2954912161e-01 -1.5458865068e-01 -1.2914153859e-01
1.2955840818e-01 -1.5589905721e-01 -1.2715435676e-01
1.2956767023e-01 -1.5718512035e-01 -1.2484805150e-01
1.2957693552e-01 -1.5843653272e-01 -1.2221089625e-01
1.2958621213e-01 -1.5961029410e-01 -1.1924729834e-01
1.2959548474e-01 -1.6071088177e-01 -1.1596260074e-01
1.2960478361e-01 -1.6172988908e-01 -1.1236275153e-01
1.2961404456e-01 -1.6266971417e-01 -1.0843363898e-01
1.2962332047e-01 -1.6356753645e-01 -1.0423167473e-01
1.2963258910e-01 -1.6442971748e-01 -9.9762720354e-02
1.2964185331e-01 -1.6524037314e-01 -9.5015857200e-02
1.2965112003e-01 -1.6602056435e-01 -8.9941360018e-02
1.2966037903e-01 -1.6677919485e-01 -8.4510897835e-02
1.2966964481e-01 -1.6749849608e-01 -7.8768546944e-02
1.2967890734e-01 -1.6816540998e-01 -7.2706532746e-02
1.2968819967e-01 -1.6877784345e-01 -6.6344816220e-02
1.2969747333e-01 -1.6936529203e-01 -5.9686361375e-02
1.2970675727e-01 -1.6992609656e-01 -5.2743558085e-02
1.2971602691e-01 -1.7044329243e-01 -4.5520079902e-02
1.2972528789e-01 -1.7092085244e-01 -3.8057220898e-02
1.2973454987e-01 -1.7138391312e-01 -3.0339013795e-02
1.2974384855e-01 -1.7185330736e-01 -2.2434283568e-02
1.2975313362e-01 -1.7232101787e-01 -1.4367450052e-02
1.2976243413e-01 -1.7276763779e-01 -6.1536565907e-03
1.2977171193e-01 -1.7319420354e-01 2.2645854334e-03
1.2978097039e-01 -1.7360021041e-01 1.0870325232e-02
1.2979023557e-01 -1.7400348799e-01 1.9629603605e-02
1.2979951656e-01 -1.7440198402e-01 2.8508412731e-02
1.2980880061e-01 -1.7479093955e-01 3.7465680007e-02
1.2981806353e-01 -1.7518627707e-01 4.6499236565e-02
1.2982732757e-01 -1.7559990373e-01 5.5545453545e-02
1.2983658941e-01 -1.7602851859e-01 6.4593217824e-02
1.2984585297e-01 -1.7641829965e-01 7.3673105584e-02
1.2985513157e-01 -1.7672725856e-01 8.2796220801e-02
1.2986441037e-01 -1.7696989036e-01 9.1960077369e-02
1.2987367602e-01 -1.7718255839e-01 1.0112617267e-01
1.2988296339e-01 -1.7736541585e-01 1.1022255777e-01
1.2989222204e-01 -1.7749904887e-01 1.1926013554e-01
1.2990149433e-01 -1.7757813848e-01 1.2820258434e-01
1.2991075957e-01 -1.7759833063e-01 1.3711021974e-01
1.2992003215e-01 -1.7754563614e-01 1.4597125876e-01
1.2992930224e-01 -1.7740345980e-01 1.5476002792e-01
1.2993857896e-01 -1.7715011775e-01 1.6346703598e-01
1.2994786329e-01 -1.7676446247e-01 1.7208230819e-01
1.2995715376e-01 -1.7627358712e-01 1.8054208605e-01
1.2996641828e-01 -1.7570737029e-01 1.8883649524e-01
1.2997567453e-01 -1.7505172346e-01 1.9693888730e-01
1.2998494017e-01 -1.7427136289e-01 2.0484992078e-01
1.2999423680e-01 -1.7339629063e-01 2.1230172834e-01
1.3000280834e-01 -1.7234329370e-01 2.1995097807e-01
1.3001215705e-01 -1.7120206043e-01 2.2711595745e-01
1.3002146806e-01 -1.6991506439e-01 2.3437786308e-01
1.3003079390e-01 -1.6854205994e-01 2.4135211596e-01
1.3004005233e-01 -1.6707803989e-01 2.4806525104e-01
1.3004931460e-01 -1.6554635465e-01 2.5447191025e-01
1.3005857552e-01 -1.6393474329e-01 2.6058711729e-01
1.3006783717e-01 -1.6222355671e-01 2.6639458298e-01
1.3007710362e-01 -1.6040378222e-01 2.7189037158e-01
1.3008637629e-01 -1.5849329150e-01 2.7708560562e-01
1.3009566437e-01 -1.5651387943e-01 2.8197817424e-01
1.3010492657e-01 -1.5444852810e-01 2.8657049876e-01
1.3011420340e-01 -1.5232439786e-01 2.9085873672e-01
1.3012348774e-01 -1.5020021337e-01 2.9485665687e-01
1.3013277175e-01 -1.4808703992e-01 2.9852470030e-01
1.3014202956e-01 -1.4597817295e-01 3.0182132389e-01
1.3015128928e-01 -1.4388908062e-01 3.0474098806e-01
1.3016055310e-01 -1.4182756550e-01 3.0732369851e-01
1.3016981092e-01 -1.3977154780e-01 3.0957833846e-01
1.3017907416e-01 -1.3767793421e-01 3.1149196055e-01
1.3018834091e-01 -1.3555991329e-01 3.1306485320e-01
1.3019763228e-01 -1.3348001774e-01 3.1428559996e-01
1.3020689769e-01 -1.3145268679e-01 3.1511644924e-01
1.3021616634e-01 -1.2946099695e-01 3.1555796349e-01
1.3022543925e-01 -1.2748105181e-01 3.1564607530e-01
1.3023474374e-01 -1.2554187357e-01 3.1536826403e-01
1.3024400507e-01 -1.2366392461e-01 3.1473245302e-01
1.3025326708e-01 -1.2188513412e-01 3.1376619998e-01
1.3026254907e-01 -1.2024519068e-01 3.1245920770e-01
1.3027180387e-01 -1.1874117186e-01 3.1078064263e-01
1.3028106304e-01 -1.1736202507e-01 3.0871805559e-01
1.3029032324e-01 -1.1610023582e-01 3.0628057780e-01
1.3029959924e-01 -1.1495681420e-01 3.0348221853e-01
1.3030886510e-01 -1.1393669147e-01 3.0029571821e-01
1.3031813962e-01 -1.1300888005e-01 2.9670523166e-01
1.3032740609e-01 -1.1213752373e-01 2.9268709340e-01
1.3033667117e-01 -1.1134705359e-01 2.8824418809e-01
1.3034593189e-01 -1.1065763741e-01 2.8340865314e-01
1.3035519886e-01 -1.1006785380e-01 2.7820915207e-01
1.3036445930e-01 -1.0961090273e-01 2.7260092054e-01
1.3037372169e-01 -1.0927966407e-01 2.6656440130e-01
1.3038298102e-01 -1.0901800570e-01 2.6009238846e-01
1.3039225101e-01 -1.0881995374e-01 2.5320429392e-01
1.3040150784e-01 -1.0867698382e-01 2.4590236029e-01
1.3041079437e-01 -1.0857397136e-01 2.3822042489e-01
1.3042005634e-01 -1.0852073744e-01 2.3010142888e-01
1.3042932620e-01 -1.0851194141e-01 2.2154357536e-01
1.3043863991e-01 -1.0854379988e-01 2.1259070605e-01
1.3044792560e-01 -1.0860932593e-01 2.0324085924e-01
1.3045718624e-01 -1.0869332928e-01 1.9354963042e-01
1.3046645102e-01 -1.0878896820e-01 1.8351156321e-01
1.3047572359e-01 -1.0890125019e-01 1.7308753899e-01
1.3048498577e-01 -1.0903740158e-01 1.6227754062e-01
1.3049424930e-01 -1.0918052564e-01 1.5111137472e-01
1.3050353486e-01 -1.0930964050e-01 1.3960926552e-01
1.3051281703e-01 -1.0940775450e-01 1.2773911829e-01
1.3052209203e-01 -1.0946790818e-01 1.1553891182e-01
1.3053136616e-01 -1.0948300874e-01 1.0306524020e-01
1.3054064677e-01 -1.0945683520e-01 9.0322123869e-02
1.3054991237e-01 -1.0941251302e-01 7.7265015487e-02
1.3055918265e-01 -1.0939191293e-01 6.3910705515e-02
1.3056845676e-01 -1.0940753089e-01 5.0270416434e-02
1.3057772309e-01 -1.0941546922e-01 3.6372572595e-02
1.3058699563e-01 -1.0940314261e-01 2.2261994281e-02
1.3059628085e-01 -1.0937471373e-01 7.9757405748e-03
1.3060554381e-01 -1.0931061827e-01 -6.5228671165e-03
1.3061484306e-01 -1.0919636533e-01 -2.1136187363e-02
1.3062411828e-01 -1.0903305475e-01 -3.5887275425e-02
1.3063338016e-01 -1.0883917030e-01 -5.0716342176e-02
1.3064265477e-01 -1.0859975602e-01 -6.5614112408e-02
1.3065193826e-01 -1.0830999911e-01 -8.0576711388e-02
1.3066120114e-01 -1.0798786796e-01 -9.5613465733e-02
1.3067047736e-01 -1.0764631876e-01 -1.1064860689e-01
1.3067973675e-01 -1.0728231035e-01 -1.2568818168e-01
1.3068900062e-01 -1.0687607357e-01 -1.4069127415e-01
1.3069829721e-01 -1.0641116423e-01 -1.5564835274e-01
1.3070759471e-01 -1.0587020368e-01 -1.7052418302e-01
1.3071686725e-01 -1.0524490247e-01 -1.8527256027e-01
1.3072614092e-01 -1.0453649763e-01 -1.9985766809e-01
1.3073540371e-01 -1.0373087585e-01 -2.1427135954e-01
1.3074466135e-01 -1.0284078452e-01 -2.2850096419e-01
1.3075392227e-01 -1.0187462930e-01 -2.4255780278e-01
1.3076320810e-01 -1.0084995230e-01 -2.5636751221e-01
1.3077247067e-01 -9.9781917681e-02 -2.6995174872e-01
1.3078173378e-01 -9.8662817586e-02 -2.8328536682e-01
1.3079099524e-01 -9.7485309397e-02 -2.9638901752e-01
1.3080025448e-01 -9.6221823759e-02 -3.0922512094e-01
1.3080951906e-01 -9.4865278640e-02 -3.2173372836e-01
1.3081878424e-01 -9.3425527293e-02 -3.3392087052e-01
1.3082804709e-01 -9.1918969587e-02 -3.4578298434e-01
1.3083731934e-01 -9.0355859014e-02 -3.5729511151e-01
1.3084660352e-01 -8.8710255573e-02 -3.6840925163e-01
1.3085586628e-01 -8.6953142222e-02 -3.7911794244e-01
1.3086512511e-01 -8.5097196501e-02 -3.8942590632e-01
1.3087438934e-01 -8.3134019786e-02 -3.9936226985e-01
1.3088365993e-01 -8.1069617136e-02 -4.0893003536e-01
1.3089292741e-01 -7.8926886436e-02 -4.1811807810e-01
1.3090220597e-01 -7.6680802792e-02 -4.2692196558e-01
1.3091149670e-01 -7.4336844836e-02 -4.3533862475e-01
1.3092078195e-01 -7.1940564437e-02 -4.4335834465e-01
1.3093006792e-01 -6.9506869359e-02 -4.5096269429e-01
1.3093934735e-01 -6.7030870087e-02 -4.5814961853e-01
1.3094861234e-01 -6.4545323849e-02 -4.6492848800e-01
1.3095791069e-01 -6.2041750360e-02 -4.7128803255e-01
1.3096718295e-01 -5.9469108792e-02 -4.7728530918e-01
1.3097646327e-01 -5.6849851540e-02 -4.8289136819e-01
1.3098573584e-01 -5.4170630224e-02 -4.8806322156e-01
1.3099499950e-01 -5.1476888521e-02 -4.9266233627e-01
1.3100377168e-01 -4.8641257831e-02 -4.9698194599e-01
1.3101312825e-01 -4.5894342257e-02 -5.0075155325e-01
1.3102240266e-01 -4.3056084280e-02 -5.0422131820e-01
1.3103168586e-01 -4.0228919824e-02 -5.0725120385e-01
1.3104096417e-01 -3.7424199765e-02 -5.0986728080e-01
1.3105023548e-01 -3.4660319920e-02 -5.1208347309e-01
1.3105950882e-01 -3.1948671314e-02 -5.1390247744e-01
1.3106876632e-01 -2.9289732162e-02 -5.1534149405e-01
1.3107802443e-01 -2.6671448071e-02 -5.1640899882e-01
1.3108730599e-01 -2.4094728636e-02 -5.1710237033e-01
1.3109656494e-01 -2.1584669396e-02 -5.1741480773e-01
1.3110582558e-01 -1.9175084086e-02 -5.1732824704e-01
1.3111508542e-01 -1.6845749906e-02 -5.1682106457e-01
1.3112436434e-01 -1.4588279828e-02 -5.1589906639e-01
1.3113362256e-01 -1.2395534824e-02 -5.1460612071e-01
1.3114290250e-01 -1.0285369008e-02 -5.1296432784e-01
1.3115221043e-01 -8.2774393692e-03 -5.1097167375e-01
1.3116147556e-01 -6.3749094018e-03 -5.0862286345e-01
1.3117073099e-01 -4.5886659262e-03 -5.0590795822e-01
1.3117999716e-01 -2.9123144525e-03 -5.0281583382e-01
1.3118927101e-01 -1.3230336726e-03 -4.9936263483e-01
1.3119856418e-01 1.8233942641e-04 -4.9556496676e-01
1.3120784010e-01 1.6292921664e-03 -4.9143780993e-01
1.3121711388e-01 3.0325811658e-03 -4.8698681906e-01
1.3122640734e-01 4.4095664880e-03 -4.8220175006e-01
1.3123568489e-01 5.7694234344e-03 -4.7708927169e-01
1.3124496805e-01 7.0688574546e-03 -4.7166936407e-01
1.3125428302e-01 8.2904168990e-03 -4.6596669914e-01
1.3126357728e-01 9.4674702239e-03 -4.5998095382e-01
1.3127283849e-01 1.0628795382e-02 -4.5369063429e-01
1.3128210318e-01 1.1769343603e-02 -4.4710795101e-01
1.3129138745e-01 1.2884838596e-02 -4.4022620244e-01
1.3130069650e-01 1.3986853145e-02 -4.3300960262e-01
1.3131000251e-01 1.5104121607e-02 -4.2549017381e-01
1.3131927012e-01 1.6247392319e-02 -4.1772539692e-01
1.3132852993e-01 1.7393215244e-02 -4.0975436281e-01
1.3133780370e-01 1.8530974164e-02 -4.0157606764e-01
1.3134706749e-01 1.9677986195e-02 -3.9316977486e-01
1.3135633490e-01 2.0833895936e-02 -3.8454661099e-01
1.3136560016e-01 2.1976763608e-02 -3.7569837376e-01
1.3137486141e-01 2.3100118954e-02 -3.6665068587e-01
1.3138413030e-01 2.4217310866e-02 -3.5742368727e-01
1.3139340841e-01 2.5336282282e-02 -3.4800983041e-01
1.3140269883e-01 2.6471409539e-02 -3.3842966850e-01
1.3141202201e-01 2.7613806214e-02 -3.2874126810e-01
1.3142131912e-01 2.8742003562e-02 -3.1893495200e-01
1.3143060928e-01 2.9846327490e-02 -3.0903855238e-01
1.3143986770e-01 3.0935978698e-02 -2.9897003543e-01
1.3144916695e-01 3.2006437479e-02 -2.8877499525e-01
1.3145843611e-01 3.3056919597e-02 -2.7842067439e-01
1.3146769611e-01 3.4106083208e-02 -2.6793141591e-01
1.3147702855e-01 3.5129369932e-02 -2.5737405408e-01
1.3148630382e-01 3.6104779762e-02 -2.4668260051e-01
1.3149556939e-01 3.7029466540e-02 -2.3593430535e-01
1.3150483901e-01 3.7909309574e-02 -2.2511799855e-01
1.3151409922e-01 3.8783534182e-02 -2.1423105757e-01
1.3152336428e-01 3.9677680733e-02 -2.0326771171e-01
1.3153262802e-01 4.0574751109e-02 -1.9222570952e-01
1.3154189607e-01 4.1475814728e-02 -1.8114494763e-01
1.3155116225e-01 4.2400943423e-02 -1.6998287321e-01
1.3156045755e-01 4.3352681164e-02 -1.5874442263e-01
1.3156974288e-01 4.4323328249e-02 -1.4741249263e-01
1.3157906839e-01 4.5295067861e-02 -1.3605798627e-01
1.3158838144e-01 4.6275423489e-02 -1.2464408688e-01
1.3159766785e-01 4.7235464076e-02 -1.1319972889e-01
1.3160693121e-01 4.8185842689e-02 -1.0172000098e-01
1.3161619936e-01 4.9152914300e-02 -9.0200883020e-02
1.3162547077e-01 5.0114474897e-02 -7.8638865175e-02
1.3163474647e-01 5.1042864661e-02 -6.7053116144e-02
1.3164404891e-01 5.1940043967e-02 -5.5482456987e-02
1.3165332811e-01 5.2840593312e-02 -4.3881697524e-02
1.3166261184e-01 5.3744084841e-02 -3.2274260755e-02
1.3167187863e-01 5.4638475434e-02 -2.0623996800e-02
1.3168114146e-01 5.5501865563e-02 -8.9531049115e-03
1.3169040409e-01 5.6321320229e-02 2.7505413772e-03
1.3169966391e-01 5.7095252344e-02 1.4500072176e-02
1.3170893078e-01 5.7808336179e-02 2.6270712448e-02
1.3171820122e-01 5.8462068673e-02 3.8063543173e-02
1.3172746933e-01 5.9075875887e-02 4.9918599245e-02
1.3173677113e-01 5.9652195049e-02 6.1826347663e-02
1.3174609627e-01 6.0201102972e-02 7.3769393089e-02
1.3175539524e-01 6.0704089528e-02 8.5724879088e-02
1.3176466428e-01 6.1133708687e-02 9.7658327539e-02
1.3177393543e-01 6.1488751152e-02 1.0955824817e-01
1.3178321507e-01 6.1792416628e-02 1.2143537162e-01
1.3179248028e-01 6.2084871425e-02 1.3329538987e-01
1.3180174683e-01 6.2347441455e-02 1.4515309329e-01
1.3181106841e-01 6.2571944002e-02 1.5695574557e-01
