# 1:time 2:hplus 3:hcross
1.0600555708e-02 -2.4695773505e-04 2.1119069516e-06
1.0609819252e-02 -1.0256448897e-04 2.7640118528e-06
1.0619075993e-02 -8.0355051063e-05 2.9950930277e-06
1.0628334045e-02 -1.7432836407e-04 3.2086814422e-06
1.0637592585e-02 -3.8446655988e-04 1.9614354811e-06
1.0646848695e-02 -7.2777915335e-04 1.1787449348e-06
1.0656107970e-02 -1.2151912471e-03 2.9595759603e-06
1.0665375394e-02 -1.8369674916e-03 2.7540143459e-06
1.0674631842e-02 -2.5633858577e-03 2.9798945270e-07
1.0683886507e-02 -3.3420808246e-03 2.7565811160e-07
1.0693138787e-02 -4.1179579656e-03 9.8405393597e-08
1.0702393357e-02 -4.8523797690e-03 -1.8817374304e-06
1.0711644988e-02 -5.5244940418e-03 -1.2225382758e-07
1.0720900534e-02 -6.1019349490e-03 -6.1028766869e-08
1.0730156976e-02 -6.5220754905e-03 -1.8630676159e-06
1.0739413222e-02 -6.7361053465e-03 -1.0588873629e-06
1.0748667655e-02 -6.7663823540e-03 -5.2405948892e-07
1.0757924655e-02 -6.6556382530e-03 -1.8917865780e-06
1.0767181319e-02 -6.4149284545e-03 -1.9562191367e-06
1.0776438058e-02 -6.0676188207e-03 -1.5705324763e-06
1.0785695007e-02 -5.6388515903e-03 -1.0276055774e-07
1.0794952393e-02 -5.1372602711e-03 -7.9331824618e-08
1.0804212754e-02 -4.5904545700e-03 -1.7061916472e-06
1.0813478163e-02 -4.0366025445e-03 -1.3072777395e-06
1.0822737705e-02 -3.5079083189e-03 -1.6072834176e-06
1.0831992813e-02 -3.0131088882e-03 -3.3672530834e-06
1.0841253765e-02 -2.5446941818e-03 -2.6068384614e-06
1.0850515573e-02 -2.1053502686e-03 -8.9793703188e-07
1.0859777012e-02 -1.7113258150e-03 -2.3370540083e-06
1.0869035298e-02 -1.3716769565e-03 -3.5174335043e-06
1.0878296301e-02 -1.1081697651e-03 -2.2887325225e-06
1.0887554929e-02 -9.3987492535e-04 -1.5986466867e-06
1.0896812288e-02 -8.7612397004e-04 -2.6826857846e-06
1.0906069807e-02 -9.3264777061e-04 -2.6045774059e-06
1.0915337227e-02 -1.1291480088e-03 -2.7297929106e-06
1.0924592523e-02 -1.4858966057e-03 -2.4869693722e-06
1.0933848844e-02 -1.9831225319e-03 -1.8443535309e-06
1.0943109161e-02 -2.5931391227e-03 -3.3091205606e-06
1.0952387358e-02 -3.2991370227e-03 -3.3848264705e-06
1.0961733956e-02 -4.0556742587e-03 -1.6268388370e-06
1.0971046152e-02 -4.8168604984e-03 -1.5402205135e-06
1.0980326552e-02 -5.5430704359e-03 -2.6686874130e-06
1.0989584845e-02 -6.1952920663e-03 -3.9616795045e-06
1.0998840767e-02 -6.7139909699e-03 -2.9550336368e-06
1.1007410733e-02 -7.0932417920e-03 -1.2222874397e-06
1.1016667777e-02 -7.2908816931e-03 -2.1583014154e-06
1.1025930973e-02 -7.3423506750e-03 -1.6344560989e-06
1.1035186019e-02 -7.2308292196e-03 -1.5668706729e-06
1.1044448043e-02 -6.9713831289e-03 -9.8972618290e-07
1.1053706068e-02 -6.5825770290e-03 1.9602316306e-07
1.1062961456e-02 -6.0750864692e-03 -2.5736817880e-07
1.1072219230e-02 -5.4989969287e-03 8.0931041232e-07
1.1081482356e-02 -4.8878871925e-03 1.0148751870e-06
1.1090746817e-02 -4.2596010902e-03 1.0401156511e-06
1.1100005031e-02 -3.6316594824e-03 2.8872969281e-06
1.1109264902e-02 -3.0097651205e-03 3.9501223358e-06
1.1118516047e-02 -2.4109756743e-03 4.3403878030e-06
1.1127769675e-02 -1.8596341150e-03 4.2331534283e-06
1.1137023059e-02 -1.3579350764e-03 4.8132463543e-06
1.1146275117e-02 -8.9372236549e-04 5.1860447252e-06
1.1155530127e-02 -4.8355197375e-04 5.1598012383e-06
1.1164787757e-02 -1.5468114830e-04 5.7766944505e-06
1.1174041872e-02 7.0246696647e-05 5.1880237569e-06
1.1183295522e-02 1.7106666073e-04 4.2662931915e-06
1.1192550076e-02 1.5078964513e-04 4.2037762926e-06
1.1201805059e-02 1.5174609823e-05 4.5515108592e-06
1.1211058808e-02 -2.4650629387e-04 4.1043145642e-06
1.1220313733e-02 -6.6072062525e-04 3.3023353530e-06
1.1229569041e-02 -1.2300329960e-03 3.3942311384e-06
1.1238824373e-02 -1.9189125843e-03 3.3894249364e-06
1.1248076746e-02 -2.6853906030e-03 2.3682833350e-06
1.1257339256e-02 -3.4853696561e-03 1.6330774747e-06
1.1266605952e-02 -4.2763472054e-03 4.5059542936e-07
1.1275880993e-02 -5.0328992040e-03 -2.8038480047e-07
1.1285148649e-02 -5.7338225610e-03 -5.7478553031e-07
1.1294414630e-02 -6.3308908711e-03 -2.7153654822e-06
1.1303676934e-02 -6.7682080531e-03 -3.6190076057e-06
1.1312947020e-02 -7.0163539747e-03 -3.7640641745e-06
1.1322206514e-02 -7.0988892411e-03 -3.9268468404e-06
1.1331465232e-02 -7.0452953392e-03 -4.9977329230e-06
1.1340722101e-02 -6.8515890221e-03 -6.7740239307e-06
1.1349986943e-02 -6.5290981783e-03 -6.6698483547e-06
1.1359241478e-02 -6.0960363630e-03 -6.8666980013e-06
1.1368507318e-02 -5.5723763861e-03 -7.4613470227e-06
1.1377772555e-02 -5.0161827870e-03 -8.6690553602e-06
1.1387036448e-02 -4.4593535939e-03 -7.6864088088e-06
1.1396306667e-02 -3.8932376229e-03 -7.3151503874e-06
1.1405591600e-02 -3.3214520620e-03 -7.9649233776e-06
1.1414959976e-02 -2.7595384693e-03 -6.8468214773e-06
1.1424234866e-02 -2.2166184064e-03 -6.2728408100e-06
1.1433490463e-02 -1.7046366683e-03 -5.8721517680e-06
1.1442775181e-02 -1.2310812558e-03 -5.4040900596e-06
1.1452062768e-02 -8.1976150373e-04 -4.4442380001e-06
1.1461324390e-02 -4.9615946751e-04 -2.6238560022e-06
1.1470586662e-02 -2.8078809345e-04 -2.4659715342e-06
1.1479853153e-02 -1.7281623209e-04 -2.0136528138e-06
1.1489117531e-02 -1.7174293806e-04 -3.2520515239e-06
1.1498374943e-02 -3.0619795629e-04 -2.1715251568e-06
1.1507631823e-02 -6.0956028145e-04 1.0869034340e-06
1.1516888179e-02 -1.0726242952e-03 -1.8294902956e-07
1.1526143201e-02 -1.6648166635e-03 9.1775328148e-07
1.1535398616e-02 -2.3713945217e-03 1.9733177056e-06
1.1544654786e-02 -3.1666536177e-03 3.4000895609e-07
1.1553912931e-02 -3.9923628245e-03 8.5571297930e-08
1.1563168506e-02 -4.7989023108e-03 2.3112839031e-07
1.1572423363e-02 -5.5626733532e-03 2.7470517189e-06
1.1581684392e-02 -6.2621698065e-03 5.1374410373e-06
1.1590947571e-02 -6.8523616149e-03 4.1525863299e-06
1.1600205606e-02 -7.2644400702e-03 3.1844048547e-06
1.1609469861e-02 -7.4665819764e-03 3.8967615584e-06
1.1618739145e-02 -7.4837845379e-03 5.0556345398e-06
1.1628008745e-02 -7.3523494539e-03 3.6900714422e-06
1.1637314795e-02 -7.1091985684e-03 4.9628765352e-06
1.1646603735e-02 -6.7649359660e-03 5.8377197229e-06
1.1655885807e-02 -6.3010872154e-03 4.6609194651e-06
1.1665184183e-02 -5.7447175783e-03 3.2269711432e-06
1.1674479959e-02 -5.1478568135e-03 3.5002549426e-06
1.1683823129e-02 -4.5492359960e-03 5.4310620389e-06
1.1693100451e-02 -3.9480333928e-03 4.3109262290e-06
1.1702359450e-02 -3.3311111580e-03 3.7400560392e-06
1.1711620864e-02 -2.7039092033e-03 3.0202356574e-06
1.1720896772e-02 -2.0881965557e-03 2.0429473453e-06
1.1730166461e-02 -1.4959937444e-03 2.5711302873e-06
1.1739442407e-02 -9.4077763669e-04 1.9647777273e-06
1.1748708589e-02 -4.4474457270e-04 4.2008587050e-07
1.1757981700e-02 -3.8631954728e-05 -9.3808022178e-07
1.1767254389e-02 2.6392904853e-04 2.6620612181e-08
1.1776533677e-02 4.6014884650e-04 1.7508611311e-07
1.1785807243e-02 5.4036468709e-04 -2.2997834692e-06
1.1795088096e-02 4.9178865349e-04 -2.8296248464e-06
1.1804364256e-02 3.1145564884e-04 -4.0089818737e-06
1.1813687787e-02 -6.7630965210e-06 -6.3617205669e-06
1.1822979174e-02 -4.9045249987e-04 -7.0879287681e-06
1.1832233747e-02 -1.1362017797e-03 -6.4083913782e-06
1.1841491563e-02 -1.9079934918e-03 -7.5109716294e-06
1.1850755989e-02 -2.7667096163e-03 -9.8852634948e-06
1.1860047778e-02 -3.6524735446e-03 -1.0363890545e-05
1.1869327528e-02 -4.5443185280e-03 -1.0349401825e-05
1.1878590375e-02 -5.4587076610e-03 -8.9359168062e-06
1.1887849607e-02 -6.3449604206e-03 -9.6277325063e-06
1.1897148081e-02 -7.0747652854e-03 -1.1669842418e-05
1.1906413892e-02 -7.5802092287e-03 -1.2535245475e-05
1.1915669305e-02 -7.8748891812e-03 -1.2015925817e-05
1.1924929170e-02 -7.9996016446e-03 -9.6398808136e-06
1.1934185821e-02 -7.9795082712e-03 -7.9899560823e-06
1.1943447894e-02 -7.8140555939e-03 -8.8092436720e-06
1.1952704555e-02 -7.5179599552e-03 -9.9023370820e-06
1.1961960068e-02 -7.1131964542e-03 -8.8637770346e-06
1.1971214982e-02 -6.6184452394e-03 -7.1878288674e-06
1.1980472207e-02 -6.0641829773e-03 -5.7977534938e-06
1.1989771092e-02 -5.4727743896e-03 -6.3995873274e-06
1.1999093915e-02 -4.8476979944e-03 -6.4172602014e-06
1.2008366768e-02 -4.1969534657e-03 -5.0844922975e-06
1.2017633273e-02 -3.5473163572e-03 -3.6508132536e-06
1.2026947863e-02 -2.9027244497e-03 -1.2546890201e-06
1.2036279328e-02 -2.2473651601e-03 -2.4388435016e-07
1.2045632958e-02 -1.5979831378e-03 -1.2078798995e-06
1.2054948878e-02 -9.9156608543e-04 -6.8950594314e-07
1.2064242594e-02 -4.5678002439e-04 8.4683014560e-07
1.2073608369e-02 -2.6349897596e-06 2.6330759334e-06
1.2083061274e-02 3.7124841250e-04 1.9425403261e-06
1.2092608843e-02 6.6506642091e-04 1.6311072139e-06
1.2101993885e-02 8.8739561768e-04 5.3138211351e-06
1.2111424882e-02 9.8987290425e-04 5.2266523865e-06
1.2121096678e-02 9.1744041809e-04 2.9340160266e-06
1.2130987432e-02 6.6597555828e-04 4.1305680970e-06
1.2140659300e-02 2.7226538841e-04 6.3161982314e-06
1.2149988280e-02 -2.4549991060e-04 7.7646774475e-06
1.2159245139e-02 -8.8275470717e-04 8.0085482529e-06
1.2168500933e-02 -1.6238351839e-03 8.5515830115e-06
1.2177758998e-02 -2.4404594646e-03 8.5452791483e-06
1.2187020108e-02 -3.2786199870e-03 8.2768201846e-06
1.2196277138e-02 -4.1230331425e-03 9.6636890857e-06
1.2205543553e-02 -4.9884430949e-03 8.9002496858e-06
1.2214799347e-02 -5.8344986962e-03 1.0841205577e-05
1.2224071873e-02 -6.5642119724e-03 1.3267206361e-05
1.2233334928e-02 -7.1316188535e-03 1.0930900269e-05
1.2242601215e-02 -7.5297427920e-03 9.0302813199e-06
1.2251857317e-02 -7.7579941067e-03 1.0089005929e-05
1.2261114052e-02 -7.8320195199e-03 1.0789404524e-05
1.2270380888e-02 -7.7669098495e-03 1.0731133069e-05
1.2279639001e-02 -7.5686421901e-03 1.0973279379e-05
1.2288892719e-02 -7.2619143472e-03 1.1803411396e-05
1.2298146539e-02 -6.8477442661e-03 1.2707913391e-05
1.2307402959e-02 -6.3246401057e-03 1.2567569255e-05
1.2316657619e-02 -5.7449972013e-03 1.1869609960e-05
1.2325926596e-02 -5.1446686984e-03 1.0228108570e-05
1.2335200205e-02 -4.5245060539e-03 9.8552883360e-06
1.2344466539e-02 -3.8887525863e-03 9.5929825479e-06
1.2353722897e-02 -3.2471234676e-03 1.0240642686e-05
1.2362977996e-02 -2.5918623861e-03 1.0592169220e-05
1.2372235515e-02 -1.9267994775e-03 9.5195037718e-06
1.2381491810e-02 -1.3024319744e-03 9.7386778256e-06
1.2390747895e-02 -7.6238605860e-04 8.6996471919e-06
1.2400001251e-02 -2.9827668177e-04 7.1205646411e-06
1.2409254482e-02 1.0976682712e-04 5.7633799542e-06
1.2418513099e-02 4.4872212463e-04 4.6462651252e-06
1.2427782237e-02 6.8728164170e-04 5.4836685989e-06
1.2437067781e-02 7.9567674287e-04 4.4692995864e-06
1.2446333656e-02 7.5332598163e-04 4.8532219160e-06
1.2455587875e-02 5.6484067866e-04 4.3104736155e-06
1.2464844652e-02 2.5249500472e-04 5.1415251249e-07
1.2474101304e-02 -1.9898850247e-04 7.7927182827e-07
1.2483355803e-02 -8.0524667270e-04 1.1403090536e-06
1.2492611899e-02 -1.5405692548e-03 1.5859568292e-06
1.2501869301e-02 -2.3675893802e-03 2.0367265879e-06
1.2511127161e-02 -3.2338956348e-03 5.6229341990e-08
1.2520380921e-02 -4.1272991742e-03 -4.5262089712e-07
1.2529637625e-02 -5.0666833966e-03 -1.1594573266e-06
1.2538894982e-02 -6.0050920635e-03 -2.6891808815e-06
1.2548150895e-02 -6.8385990106e-03 -3.2484493188e-06
1.2557404279e-02 -7.5070959626e-03 -5.3028031189e-06
1.2566660925e-02 -8.0014939627e-03 -8.5779611366e-06
1.2575915588e-02 -8.3179576921e-03 -1.0214010708e-05
1.2585172584e-02 -8.4565309407e-03 -1.0423731690e-05
1.2594430458e-02 -8.4308476568e-03 -1.0496568759e-05
1.2603690574e-02 -8.2599858419e-03 -1.2833262682e-05
1.2612948427e-02 -7.9786227604e-03 -1.4683582111e-05
1.2622202681e-02 -7.5936422188e-03 -1.5055141468e-05
1.2631457477e-02 -7.1022093664e-03 -1.6093143792e-05
1.2640714141e-02 -6.5475563958e-03 -1.8425900402e-05
1.2649976636e-02 -5.9550087120e-03 -1.9610667740e-05
1.2659250837e-02 -5.3248482885e-03 -2.0988438530e-05
1.2668504144e-02 -4.6646667459e-03 -2.1363056636e-05
1.2677765953e-02 -3.9903551925e-03 -2.0141593123e-05
1.2687019725e-02 -3.2947277825e-03 -2.0565015875e-05
1.2696279916e-02 -2.5743336869e-03 -2.1767278178e-05
1.2705542395e-02 -1.8635790372e-03 -1.9607712964e-05
1.2714802800e-02 -1.1961704752e-03 -1.8071505078e-05
1.2724058333e-02 -5.7977547110e-04 -1.9587381608e-05
1.2733314755e-02 -3.0942424157e-05 -1.6440244155e-05
1.2742570791e-02 4.4468239939e-04 -1.3202364801e-05
1.2751824284e-02 8.7204546468e-04 -1.1636314820e-05
1.2761079485e-02 1.2555148305e-03 -8.8570565068e-06
1.2770338155e-02 1.5528471646e-03 -6.4704629721e-06
1.2779592749e-02 1.7042588877e-03 -4.2360959642e-06
1.2788851670e-02 1.6906300083e-03 -2.4500940342e-06
1.2798114591e-02 1.5350552007e-03 -5.3659838137e-07
1.2807368915e-02 1.2662050571e-03 2.9094110657e-06
1.2816624824e-02 8.8664769427e-04 4.5763748064e-06
1.2825893823e-02 3.6639777847e-04 5.0694375321e-06
1.2835151087e-02 -2.9499219999e-04 4.8159911771e-06
1.2844404218e-02 -7.1061844714e-04 5.3769505672e-06
1.2853669172e-02 -1.4951356975e-03 8.2739708566e-06
1.2862941986e-02 -2.6883187451e-03 8.9341052427e-06
1.2872196116e-02 -3.6261041908e-03 8.8275435168e-06
1.2881451206e-02 -4.6153343489e-03 9.4093648979e-06
1.2890710857e-02 -5.6237301102e-03 1.1143168817e-05
1.2899969466e-02 -6.5363623971e-03 1.1014668605e-05
1.2909228423e-02 -7.3120757829e-03 1.0580444055e-05
1.2918487223e-02 -7.9608227336e-03 1.1475235379e-05
1.2927742968e-02 -8.4523788618e-03 1.2744932309e-05
1.2936998820e-02 -8.7457773074e-03 1.2780867941e-05
1.2946258682e-02 -8.8490005589e-03 1.1082665256e-05
1.2955515276e-02 -8.7905047960e-03 1.1969344982e-05
1.2964768588e-02 -8.5892699842e-03 1.2650660236e-05
1.2974024451e-02 -8.2803844991e-03 1.3788607766e-05
1.2983292832e-02 -7.8806312370e-03 1.3472614901e-05
1.2992546726e-02 -7.4246974828e-03 1.1420580360e-05
1.3000926692e-02 -6.8805375919e-03 1.1042276645e-05
1.3010189834e-02 -6.2990492264e-03 1.0690998802e-05
1.3019450962e-02 -5.6512185472e-03 1.0922128714e-05
1.3028707407e-02 -4.9869396329e-03 8.9118029904e-06
1.3037963855e-02 -4.3076355756e-03 9.7103235999e-06
1.3047219517e-02 -3.6113677684e-03 1.1905011284e-05
1.3056476004e-02 -2.8964149201e-03 1.0063727685e-05
1.3065730085e-02 -2.1966784577e-03 1.0409990663e-05
1.3074984856e-02 -1.5389324725e-03 1.1414538257e-05
1.3084242550e-02 -9.2234514929e-04 1.2696575617e-05
1.3093499136e-02 -3.7159560215e-04 1.2769518735e-05
1.3102752724e-02 1.1273369876e-04 1.2336909715e-05
1.3112008762e-02 5.6601580502e-04 1.3106050651e-05
1.3121267880e-02 9.9284085248e-04 1.3687219520e-05
1.3130526310e-02 1.3418500244e-03 1.4010614123e-05
1.3139781134e-02 1.5733816343e-03 1.2941766549e-05
1.3149036617e-02 1.6707758639e-03 1.2547418218e-05
1.3158291542e-02 1.6408714827e-03 1.4101741026e-05
1.3167547287e-02 1.5091812153e-03 1.3486837679e-05
1.3176806674e-02 1.2822657646e-03 1.0406535580e-05
1.3186060656e-02 9.8013270607e-04 5.7485052703e-06
1.3195318471e-02 5.8782578534e-04 3.7404000932e-06
1.3204573836e-02 7.3769503962e-05 3.1030773708e-06
1.3213827554e-02 -5.3889334348e-04 2.6491297304e-06
1.3223082238e-02 -1.1970499204e-03 1.1961378291e-06
1.3232338295e-02 -1.8731136881e-03 -2.6350401993e-06
1.3241595075e-02 -2.6047685557e-03 -3.5370631389e-06
1.3250869766e-02 -3.4647272746e-03 -1.9027349412e-06
1.3260141538e-02 -4.4364446285e-03 -2.7695300756e-06
1.3269402399e-02 -5.3844761258e-03 -6.2436870704e-06
1.3278661054e-02 -6.2254950085e-03 -9.4010026942e-06
1.3287916441e-02 -7.1818433391e-03 -9.6750734054e-06
1.3297175233e-02 -7.8744462063e-03 -6.9896626623e-06
1.3306431639e-02 -8.2177920912e-03 -8.8693254745e-06
1.3315687848e-02 -8.5491711882e-03 -1.2179638276e-05
1.3324945137e-02 -8.7222855345e-03 -1.2198622741e-05
1.3334200947e-02 -8.7621856832e-03 -1.2262193418e-05
1.3343462700e-02 -8.6619679573e-03 -1.3642555488e-05
1.3352718501e-02 -8.4498388378e-03 -1.3807897788e-05
1.3361971719e-02 -8.1374120266e-03 -1.7422105675e-05
1.3371227131e-02 -7.7074329288e-03 -1.7895262672e-05
1.3380483755e-02 -7.2014945328e-03 -1.4786782104e-05
1.3389745376e-02 -6.6489979537e-03 -1.7629250839e-05
1.3399002918e-02 -6.0539174612e-03 -1.9348839036e-05
1.3408257391e-02 -5.4365566061e-03 -1.9347683533e-05
1.3417511301e-02 -4.7994646385e-03 -1.8955235273e-05
1.3426765545e-02 -4.1554498088e-03 -1.9054914160e-05
1.3436023989e-02 -3.5165735837e-03 -2.1872260310e-05
1.3445281361e-02 -2.8892234273e-03 -2.0789697059e-05
1.3454536579e-02 -2.2805240780e-03 -1.9078839460e-05
1.3463791754e-02 -1.6889604119e-03 -2.0145709470e-05
1.3473043906e-02 -1.1326621851e-03 -1.9164512745e-05
1.3482297911e-02 -6.3120429018e-04 -1.7222531079e-05
1.3491554581e-02 -1.6962229206e-04 -1.6071194613e-05
1.3500810799e-02 2.7233773229e-04 -1.4153442233e-05
1.3510068134e-02 6.8086974709e-04 -1.3325360358e-05
1.3519324875e-02 1.0109960226e-03 -1.4695564376e-05
1.3528581099e-02 1.2435998066e-03 -1.3334817117e-05
1.3537837789e-02 1.3964291751e-03 -1.1223882704e-05
1.3547093900e-02 1.4649839384e-03 -1.0056714505e-05
1.3556347910e-02 1.4373148191e-03 -6.2565981185e-06
1.3565606028e-02 1.3250117252e-03 -2.3883829995e-06
1.3574861756e-02 1.1302775863e-03 -1.1254713277e-06
1.3584116373e-02 8.5627552762e-04 4.9444491490e-07
1.3593374201e-02 5.2264918815e-04 2.1826489777e-06
1.3602630222e-02 1.2924330332e-04 6.4802330345e-06
1.3611885250e-02 -3.3484724071e-04 1.0078122512e-05
1.3621143995e-02 -8.4375692348e-04 9.3509012623e-06
1.3630400569e-02 -1.3627157391e-03 1.1426317396e-05
1.3639654312e-02 -1.9019233558e-03 1.2920751984e-05
1.3648912293e-02 -2.5183557220e-03 1.4288819440e-05
1.3658171342e-02 -3.2542902240e-03 1.8863744874e-05
1.3667432737e-02 -4.0626722036e-03 2.0200505888e-05
1.3676689975e-02 -4.8621947426e-03 2.0015656697e-05
1.3685944371e-02 -5.6390342972e-03 1.9177786272e-05
1.3695198160e-02 -6.4020167243e-03 1.9157874173e-05
1.3704452830e-02 -7.0945326601e-03 2.0318593753e-05
1.3713707298e-02 -7.6360193826e-03 2.1143913380e-05
1.3722963748e-02 -8.1561741981e-03 2.3372491582e-05
1.3732229870e-02 -8.2989523488e-03 2.5380426144e-05
1.3741497432e-02 -8.1835915081e-03 2.4445357364e-05
1.3750774443e-02 -8.1154756820e-03 2.3572787731e-05
1.3760033236e-02 -7.9427918192e-03 2.4048590014e-05
1.3769288333e-02 -7.7140441465e-03 2.3398599469e-05
1.3778544177e-02 -7.3517301546e-03 2.3843760490e-05
1.3787807564e-02 -6.9251504908e-03 2.3757980012e-05
1.3797062637e-02 -6.4643582488e-03 2.3115953904e-05
1.3806317279e-02 -5.9503574342e-03 2.1586639653e-05
1.3815573653e-02 -5.4009264744e-03 1.9525892371e-05
1.3824830022e-02 -4.8610714330e-03 1.9754758542e-05
1.3834089561e-02 -4.3237317552e-03 1.9563902114e-05
1.3843345576e-02 -3.7712638145e-03 1.5715362374e-05
1.3852599116e-02 -3.2149955808e-03 1.1293998449e-05
1.3861853713e-02 -2.6941059167e-03 1.0389900382e-05
1.3871109455e-02 -2.2073870522e-03 9.7510748436e-06
1.3880370651e-02 -1.7384580722e-03 8.2551509748e-06
1.3889643618e-02 -1.3007996519e-03 8.1396991333e-06
1.3898903247e-02 -9.1392990499e-04 7.4789369173e-06
1.3908158235e-02 -5.6163895297e-04 5.2860154409e-06
1.3917428011e-02 -2.2428685814e-04 2.7730622269e-06
1.3926712237e-02 8.7184399620e-05 9.5872147069e-07
1.3935983419e-02 3.5016045135e-04 -7.0539190651e-07
1.3945237509e-02 5.5199884878e-04 -3.8703797565e-07
1.3954500516e-02 6.9808930794e-04 -2.2888066386e-06
1.3963773684e-02 7.9334165243e-04 -4.3824555872e-06
1.3973032608e-02 8.3152822623e-04 -5.5453921011e-06
1.3982285950e-02 8.1201293518e-04 -7.0947960045e-06
1.3991542160e-02 7.4795559763e-04 -6.5987268427e-06
1.4000000000e-02 6.3180406007e-04 -8.8140428900e-06
1.4009256582e-02 4.6100824073e-04 -1.0372269536e-05
1.4018512718e-02 2.3610332739e-04 -9.4227703210e-06
1.4027767323e-02 -8.2199794784e-06 -8.9555498772e-06
1.4037024075e-02 -2.9327632288e-04 -9.8611346832e-06
1.4046300365e-02 -6.3988192189e-04 -8.2197207479e-06
1.4055562374e-02 -1.0241777899e-03 -6.7150663528e-06
1.4064823643e-02 -1.4153026333e-03 -7.7009828535e-06
1.4074081531e-02 -1.8131662102e-03 -6.6856031525e-06
1.4083338728e-02 -2.2545892777e-03 -5.9944250563e-06
1.4092601773e-02 -2.7929684157e-03 -4.4007667005e-06
1.4101857242e-02 -3.4076549669e-03 1.2060788101e-07
1.4111116835e-02 -4.0165299546e-03 -1.3558795670e-06
1.4120375039e-02 -4.5983517289e-03 -1.3213414959e-06
1.4129630841e-02 -5.1820493130e-03 1.4483644316e-07
1.4138891446e-02 -5.8562128328e-03 3.0037312950e-07
1.4148146911e-02 -6.3658933422e-03 1.8244328974e-06
